FID  ACQ ACQ_RDG ACQ_TIME                   TIME                       TS                   EAST     NORTH     HEIGHT GPS_TIME                   GPS_EAST GPS_NORTH GPS_HEIGHT TX_EAST  TX_NORTH  TX_HEIGHT RX_EAST  RX_NORTH  RX_HEIGHT ADC C DC_OFFSET               PRIMARY              NOISE                  POWERAMPL              POWERPHASE              NCH CH01                 CH02                 CH03                 CH04                  CH05                  CH06                   CH07                   CH08                   CH09                   CH10                   CH11                    CH12                    CH13                    CH14                    CH15                    CH16                    CH17                    CH18                    CH19                    CH20                    CH21                    CH22                    CH23                    
LINE:2
678  2   677     20241126T233110.332045635Z 20241126T234228.000000000Z 1732664548.000000000 489594.2 6277824.2 13.7   20241126T234229.000000000Z 489590.8 6277828.5 14.5       489591.1 6277828.1 13.7      489597.3 6277820.3 13.7      1.1 X -0.00079696278511611331 -3160.0559027686545  1.1832517946291137e-05 0.00063691706819938654 2.7454755958016341      23  340.86306688549598   315.23792233827811   217.58830077956279   161.56305327941672    135.05813889531038    73.575320708743362     -16.698378940479877    -24.33547642468357     -4.3496882311265361    9.9508963766319862     -1.0290293874187344     1.1438738980256573      0.30282396538655393     0.2084117459407204      0.0018018154328349374   0.031405891953738177    0.10711479829081595     0.079877534495836983    -0.13233881154512325    -0.039616340012897169   0.023028772171422022    0.10362094372783226     -0.02215742595327069    
678  2   677     20241126T233110.332045635Z 20241126T234228.000000000Z 1732664548.000000000 489594.2 6277824.2 13.7   20241126T234229.000000000Z 489590.8 6277828.5 14.5       489591.1 6277828.1 13.7      489597.3 6277820.3 13.7      1.2 Y 8.6686836175731185e-05  1452.3513304920275   1.7533019418980289e-05 0.0010281969046866209  -0.14412299256617395    23  -187.83929831425777  -218.30635034599703  -185.84316208661144  -173.2272314786911    -173.43650874917898   -86.522762276934401    61.032430570573496     68.131150230375184     19.221048614713698     -17.630953226750943    4.2371600395508073      -0.13148410071089334    0.31626346179979392     0.12698157159345733     -0.17818485534549405    -0.26530895989577491    0.27646918978524654     -0.44454674444072401    -0.077844290415024789   -0.10511882857855705    0.038937401157708849    0.130983304756733       -0.075104872086517199   
678  2   677     20241126T233110.332045635Z 20241126T234228.000000000Z 1732664548.000000000 489594.2 6277824.2 13.7   20241126T234229.000000000Z 489590.8 6277828.5 14.5       489591.1 6277828.1 13.7      489597.3 6277820.3 13.7      1.3 Z -0.0018734358260818181  -12849.229378385258  1.9474118930267554e-05 0.0032880849098222372  -0.41385473491393565    23  400.83321136687294   515.76955854856783   449.61737002493385   384.73559988964382    338.68962723408777    172.71283399816127     -56.214387364053046    -74.127986069872492    -12.34035437848323     31.614192007303721     -1.9449673613928988     4.5306498939902138      1.3283962417551054      1.1722027396602062      0.11976548806230068     -0.16687266726543554    0.13965516050119003     -0.38562144727419578    -0.34263661329586215    -0.11259720611518592    0.070721410835065585    0.37361906551055041     -0.078626930565667927   
679  2   678     20241126T233110.332045635Z 20241126T234229.000000000Z 1732664549.000000000 489593.4 6277825.3 13.8   20241126T234230.000000000Z 489590.0 6277829.6 14.6       489590.3 6277829.2 13.8      489596.4 6277821.3 13.8      1.1 X -0.00092168850009691585 -3695.0098796373336  1.1720328781551017e-05 0.00074432324986164501 -3.1253043882945351     23  326.25018654522557   296.08352244357212   201.8302205143448    149.07503748888209    124.70719513987237    70.094609276159716     -13.633048840666516    -20.489083849766974    -3.3247488599477166    8.8896129274561257     -0.62751041924001827    0.75084960897366493     0.017274866481638319    0.082101470232642498    -0.015621801136620494   -0.010505292833928028   -0.056599271756691417   0.23568662612624774     0.092561626529692562    -0.023033482819045593   0.035225919293996114    0.16651274415481479     0.11832054057583809     
679  2   678     20241126T233110.332045635Z 20241126T234229.000000000Z 1732664549.000000000 489593.4 6277825.3 13.8   20241126T234230.000000000Z 489590.0 6277829.6 14.6       489590.3 6277829.2 13.8      489596.4 6277821.3 13.8      1.2 Y -0.00080534852659713298 1103.3951910802186   1.5897658135957184e-05 0.001112954622165759   0.23737068763513289     23  -164.71084159999438  -195.07335542171469  -164.48758171805468  -147.60514814756704   -146.3834208943577    -76.445494612845749    49.730569137979991     57.494373400124957     16.526922865286519     -14.466229779676713    3.2834761822310838      -0.17865666923867796    0.077714241299991216    0.080223545763726617    -0.054500832616016077   -0.68477399020333662    -0.24945978168861696    0.068042130661422298    -0.11072459581833018    0.30002012358804803     -0.074137873562293288   0.18825845388248422     0.0059563071196342948   
679  2   678     20241126T233110.332045635Z 20241126T234229.000000000Z 1732664549.000000000 489593.4 6277825.3 13.8   20241126T234230.000000000Z 489590.0 6277829.6 14.6       489590.3 6277829.2 13.8      489596.4 6277821.3 13.8      1.3 Z -0.0021225842218895253  -12806.289245442644  2.1200011720950393e-05 0.0032195358730679902  -0.036184765745551864   23  389.84926131039811   508.65387238419294   443.58653434702165   381.1938694547477     340.45019951174316    178.03793166061303     -58.774170863793131    -76.904319906735537    -14.071446681201031    31.328046032070613     -2.5068324790636245     3.6855021250127891      0.74757409187271295     0.62824087528013051     0.019545654777412665    -0.59877118536235985    -0.60272841955094081    0.15711955622676696     -0.082635926268654139   0.5433726998967231      -0.045525462311856439   0.52233687847252086     0.1824334221337307      
680  2   679     20241126T233110.332045635Z 20241126T234230.000000000Z 1732664550.000000000 489592.6 6277826.3 13.8   20241126T234231.000000000Z 489589.2 6277830.7 14.7       489589.6 6277830.2 13.8      489595.7 6277822.4 13.8      1.1 X -0.00060485475993071638 -3831.7287320337546  1.0971362574518979e-05 0.00077730696454852283 -2.7945649386400211     23  311.95866756408935   277.10262971253854   186.92845946592266   137.83617755667288    115.70986992196949    66.30571053011775      -11.392572117459023    -18.222149695005225    -2.4569221564507955    8.6962551563173527     0.079262245900734968    0.91346074637904662     0.23170777599698655     0.10125777195678701     0.057651631721638168    0.18356154971201033     -0.065390185324481889   0.33761067119210331     -0.01764183259380982    -0.054773747891347313   0.044226113235749001    0.064571708502862354    0.072300481290413693    
680  2   679     20241126T233110.332045635Z 20241126T234230.000000000Z 1732664550.000000000 489592.6 6277826.3 13.8   20241126T234231.000000000Z 489589.2 6277830.7 14.7       489589.6 6277830.2 13.8      489595.7 6277822.4 13.8      1.2 Y 0.00042865962297258798  1015.2189962435787   1.6899447395186106e-05 0.001157407403570886   0.54182979915638263     23  -148.05107757334318  -175.92250508135155  -145.29941177595185  -127.51849879285575   -126.72532360437155   -68.663100641187569    41.620383878880844     50.342803927508037     15.306220669810404     -12.153832065409624    2.5704722944524399      -0.36785581771980613    -0.23388372152996834    -0.61469324788795565    0.053647873040663305    0.11149595427354753     -0.23968982746983813    0.88571831383497013     -0.22865787936076057    0.0020541457752601107   -0.15972577894462589    0.062977379588410709    -0.021815582077526641   
680  2   679     20241126T233110.332045635Z 20241126T234230.000000000Z 1732664550.000000000 489592.6 6277826.3 13.8   20241126T234231.000000000Z 489589.2 6277830.7 14.7       489589.6 6277830.2 13.8      489595.7 6277822.4 13.8      1.3 Z -0.0017830323147485312  -12757.653981462998  2.4993105270521266e-05 0.0032330679578887076  0.32723708089462739     23  386.44428313623013   504.90330065750368   439.46177722822898   379.00794906445583    341.89975565520456    183.26967737846564     -59.582686152722744    -78.284131879536858    -13.691960790998307    32.449707545505639     -2.0797094333216215     2.8800686566837257      0.017876820197540336    -0.36932667843514555    0.38648221135183763     0.40305688882296303     -0.27775051184749122    1.3586171310606945      -0.070787247613541909   -0.051210486176739137   -0.15977326354506022    0.15128054524822879     0.0720145890495381      
681  2   680     20241126T233110.332045635Z 20241126T234231.000000000Z 1732664551.000000000 489591.8 6277827.3 13.9   20241126T234232.000000000Z 489588.3 6277831.6 14.8       489588.7 6277831.2 13.9      489595.0 6277823.5 13.9      1.1 X -0.00064319728370472874 -3851.4507693293181  1.2052445606525192e-05 0.00068636986098043304 -2.5502983603473668     23  313.48519273991292   276.61923488566873   183.92818590071374   134.53433219626078    113.9772453063965     66.387288282356295     -11.231225058202961    -18.622663860898076    -2.740283399269003     8.1904130543955418     -0.58051070030260565    0.52256352911405557     0.0072763787902224569   0.091091899757588135    0.027819176183884062    0.084638690521047208    0.16614733904762144     0.16884523562894557     -0.16187308022613606    -0.11135564333357525    0.027530088482792998    0.03859248177747425     -0.046185919790311926   
681  2   680     20241126T233110.332045635Z 20241126T234231.000000000Z 1732664551.000000000 489591.8 6277827.3 13.9   20241126T234232.000000000Z 489588.3 6277831.6 14.8       489588.7 6277831.2 13.9      489595.0 6277823.5 13.9      1.2 Y 0.0009376655488777582   1626.4243229851475   1.6319415460715853e-05 0.0010545658450531485  0.85731983040216053     23  -116.09281659779897  -138.76975743611109  -114.07987983825745  -108.50478061127855   -116.44630786452146   -67.134515924148857    35.119784773139415     44.610705147682182     13.380750005267268     -12.078260342433907    1.6239374569549394      -0.83876745963058652    -0.020417202169449568   -0.19579732006749312    0.11649682752019126     0.14111022399648057     0.2685227584201636      0.48796652820618031     -0.11295728958540442    -0.35986269021947465    0.03234136760616025     0.069790042383921821    -0.084208936366616069   
681  2   680     20241126T233110.332045635Z 20241126T234231.000000000Z 1732664551.000000000 489591.8 6277827.3 13.9   20241126T234232.000000000Z 489588.3 6277831.6 14.8       489588.7 6277831.2 13.9      489595.0 6277823.5 13.9      1.3 Z -0.0016465801000513155  -12734.227875582923  2.7372367970478193e-05 0.0033201735530728723  0.61153823988200906     23  373.66377598865415   480.9760956531552    416.58503191628614   359.82021255359075    326.68130504807408    177.64192190230091     -56.561907005055524    -74.186514052224979    -12.600052774330132    29.933986726130417     -3.1959357106201636     2.2117598824957994      -0.23069428587865845    0.26112181849438987     0.84550354437291997     0.29050498102621081     0.64439506229325483     1.0834511723090088      -0.12791947130097731    -0.62793897742819249    0.042135618058288318    0.23662191124574564     -0.1379046716185568     
682  2   681     20241126T233110.332045635Z 20241126T234232.000000000Z 1732664552.000000000 489591.0 6277828.3 14.0   20241126T234233.000000000Z 489587.4 6277832.5 14.9       489587.7 6277832.1 14.1      489594.2 6277824.6 14.0      1.1 X -0.00080339340923958711 -3688.1277941516937  1.2013954327272043e-05 0.00070778110278113277 -2.2810121115099942     23  318.10567638511952   283.14202437312201   187.17270603108824   135.19307422531134    114.53149664713919    67.901591305522885     -10.479145494511403    -17.721276764628364    -2.5871830291476816    7.9729277177802294     -0.8105813779315949     0.23902615654918702     -0.2325786968252149     0.045167707428215569    -0.015622986275426895   -0.027954067931786123   0.024911391430980027    0.23781229354145283     0.044913357064184443    -0.080238140293061491   0.068246482550852708    0.0020221629101641828   -0.058640000990505044   
682  2   681     20241126T233110.332045635Z 20241126T234232.000000000Z 1732664552.000000000 489591.0 6277828.3 14.0   20241126T234233.000000000Z 489587.4 6277832.5 14.9       489587.7 6277832.1 14.1      489594.2 6277824.6 14.0      1.2 Y 0.00016100584550515719  1617.7798022056113   1.2719467298758746e-05 0.0010614597523366349  1.1200269488201609      23  -79.946730816097315  -107.06865334603275  -91.590545542278022  -88.491095635051934   -97.679324623632738   -59.884340453715396    27.997095556979925     38.159649025682043     11.43687626515516      -10.149993870083444    1.3442727935005425      -0.53900429734765698    0.15797663486205191     -0.14078722298459365    0.00046140934507257964  -0.28881211815726066    -0.0041210809652785091  0.083670178165507161    0.06809841189588009     0.0074917009467286759   0.16113001588814096     -0.089150464201971605   -0.083868766314788762   
682  2   681     20241126T233110.332045635Z 20241126T234232.000000000Z 1732664552.000000000 489591.0 6277828.3 14.0   20241126T234233.000000000Z 489587.4 6277832.5 14.9       489587.7 6277832.1 14.1      489594.2 6277824.6 14.0      1.3 Z -0.0018413685073370009  -12809.159525515115  1.7366633325320738e-05 0.0033235420550524089  0.84873024018116039     23  359.04536996078718   459.08970803728124   395.56568018080321   341.85137386430119    313.48383784000123    175.83059879934873     -53.485241969430959    -70.514537651799628    -12.176767448654232    28.259757910464632     -3.4476391299671105     2.4937500945329432      0.4924067528067832      0.44368115740150182     0.59728509171290323     -0.32125663503610763    0.1435996629387504      0.42303935032266332     0.063758665300583078    -0.11743441886619095    0.36731908762602722     -0.033261500942522858   -0.20867542902492753    
683  2   682     20241126T233110.332045635Z 20241126T234233.000000000Z 1732664553.000000000 489590.1 6277829.4 14.1   20241126T234234.000000000Z 489586.5 6277833.6 14.9       489586.8 6277833.1 14.1      489593.4 6277825.6 14.0      1.1 X -0.0010179367866714425  -3868.3608637370203  1.3574571469981851e-05 0.0007774084357571445  -2.0473263604390306     23  326.61470941322818   291.20179037959713   190.42926809386333   135.69604667133237    114.64384554681618    68.55982496368452      -9.4481196647074128    -17.349128554538474    -1.9853828838516316    8.7051731366203562     -0.042565746254029715   0.58442158235943975     0.04640545529751456     0.17733870551905179     -0.2147986936635779     -0.028389270540634316   -0.22077304533429207    0.18217345688147221     0.15845957861822765     -0.054824575452702778   0.097870902974598079    -0.026171822601096857   -0.02535824499759106    
683  2   682     20241126T233110.332045635Z 20241126T234233.000000000Z 1732664553.000000000 489590.1 6277829.4 14.1   20241126T234234.000000000Z 489586.5 6277833.6 14.9       489586.8 6277833.1 14.1      489593.4 6277825.6 14.0      1.2 Y -0.00010180398134414348 1066.7741201305541   1.6012385306328478e-05 0.0011616242356145888  1.3543217698321937      23  -53.554233608954625  -91.114807988693457  -85.10479053654133   -77.792165450435832   -82.068335116817011   -51.78089331722768     20.350929768972257     31.527946165471306     12.335295523020044     -5.6808274714315212    1.4739824229662415      -0.63707975332133149    -0.39902799193740407    -0.41706661441736098    -0.33567228322270115    -0.048220558236014011   0.10779451636232557     0.4638281928323511      -0.088444510852348071   0.055708685878626235    0.12791923784435208     -0.072413224876732657   -0.015398648796888013   
683  2   682     20241126T233110.332045635Z 20241126T234233.000000000Z 1732664553.000000000 489590.1 6277829.4 14.1   20241126T234234.000000000Z 489586.5 6277833.6 14.9       489586.8 6277833.1 14.1      489593.4 6277825.6 14.0      1.3 Z -0.0019026161083405123  -13006.400720905922  2.0546121441133641e-05 0.0032803232453691863  1.096203173998576       23  351.59261788971395   449.4868453091305    385.72777118169108   333.77781977293051    308.84460003789252    176.17134637758235     -52.119612359682947    -70.543957391521403    -12.279273841415909    30.013157687586329     -1.7943100649738626     2.0373666878565766      0.21989817188373662     0.054576863216095881    -0.62313078735780991    -0.1871203858429891     0.079935459678797144    1.011243597257542       -0.067269157013153211   -0.023445754451039854   0.26886107875518073     -0.13548062838094585    -0.096998421275637917   
684  2   683     20241126T233110.332045635Z 20241126T234234.000000000Z 1732664554.000000000 489589.2 6277830.4 14.2   20241126T234235.000000000Z 489585.7 6277834.6 15.1       489586.0 6277834.2 14.2      489592.5 6277826.6 14.2      1.1 X -0.001164890009490328   -4223.5606148288671  1.2703005023193604e-05 0.00077779094832684673 -1.7572918361808321     23  327.07197841789645   286.89832665824957   183.80097416033144   129.63832122420951    109.85628924289801    66.381319219025528     -9.0523354120135355    -16.170916629307388    -1.2392049133062744    8.2211281199618824     0.22528049167784722     0.77343497952383833     0.18351345082001552     0.20024141465550924     -0.16037433101580051    -0.033144863507820969   -0.13409238092333128    0.04793582136937552     0.12629975340087618     0.048169400977571102    -0.016804460727858659   -0.036786773530181324   -0.030808550469965428   
684  2   683     20241126T233110.332045635Z 20241126T234234.000000000Z 1732664554.000000000 489589.2 6277830.4 14.2   20241126T234235.000000000Z 489585.7 6277834.6 15.1       489586.0 6277834.2 14.2      489592.5 6277826.6 14.2      1.2 Y -1.2973781827788876e-05 776.4503053223093    1.4129562597227006e-05 0.0011449713489140821  1.6077663098913617      23  -33.528383645012696  -80.274443922062488  -81.588623697190641  -74.205338624732093   -77.561010069634506   -50.284940872841126    18.270124591544892     28.788032875908335     11.176498697672137     -5.5195299910641884    1.3584505872572379      -0.84141324513455318    -0.18196451894700313    -0.044970445157805149   -0.17745593430457343    0.0091913457767799633   0.27484148394044261     0.66353459682455451     -0.18833406122236165    0.12026045771634446     0.017028140781860938    -0.03852639854565322    -0.082085261328723166   
684  2   683     20241126T233110.332045635Z 20241126T234234.000000000Z 1732664554.000000000 489589.2 6277830.4 14.2   20241126T234235.000000000Z 489585.7 6277834.6 15.1       489586.0 6277834.2 14.2      489592.5 6277826.6 14.2      1.3 Z -0.0018537074470386127  -12950.523640616271  1.8746479229330603e-05 0.0032342232582675233  1.3726381483108925      23  361.95284216107552   451.50256855577487   380.8991728569834    328.17508543041151    306.5400265088229     176.62671953321055     -54.474714849216603    -70.855358958841649    -12.673845115082571    28.900289282415546     -1.5817925651280489     2.1900572992864773      0.29612561406421339     0.25059131428917419     -0.4963531268562445     0.018821217317249513    0.26070234097787381     1.3156141574882574      -0.20821680609146309    0.1616919034670436      0.062713200160431651    -0.068594406693939056   -0.24986774665021405    
685  2   684     20241126T233110.332045635Z 20241126T234235.000000000Z 1732664555.000000000 489588.4 6277831.4 14.3   20241126T234236.000000000Z 489584.9 6277835.7 15.2       489585.3 6277835.2 14.4      489591.6 6277827.5 14.2      1.1 X -0.00063265897929977259 -4478.3682151165531  1.191447914267722e-05  0.00080202492917418543 -1.4437846461682524     23  326.77037335414462   283.2174533800291    179.57621716180833   124.86887392492144    105.04537855456255    64.995968762821605     -6.6957029981644265    -13.868938077130235    -0.55928219890276787   8.0246817544582534     0.32900870823277656     1.243657760850742       0.3325386345656991      0.34132485375934835     0.1284700119516736      -0.24754388216599482    -0.13681607348450606    0.08425622906674668     0.090071651426420402    0.097989404804668431    0.021335683915007727    -0.12141311688135087    -0.0016247567682231301  
685  2   684     20241126T233110.332045635Z 20241126T234235.000000000Z 1732664555.000000000 489588.4 6277831.4 14.3   20241126T234236.000000000Z 489584.9 6277835.7 15.2       489585.3 6277835.2 14.4      489591.6 6277827.5 14.2      1.2 Y 0.0003342138348017222   978.12194663376965   1.5045611179687788e-05 0.001061392731304376   1.9494630091859926      23  -22.545034980278032  -70.570386619431162  -73.541444806222287  -70.068630389392283   -76.733881979828368   -51.73430911307964     18.601135341791956     28.75088748186409      9.5622892209052761     -7.2997249839566027    1.0976293652028701      -0.31086576287941131    0.31009057096660547     0.06673938394582829     -0.35687047710469189    -0.095809924316849024   -0.085154478854947924   0.17883116930296922     -0.1310235509631181     0.10867173856358896     -0.12857696911212685    -0.21010069084551891    -0.078540224746799892   
685  2   684     20241126T233110.332045635Z 20241126T234235.000000000Z 1732664555.000000000 489588.4 6277831.4 14.3   20241126T234236.000000000Z 489584.9 6277835.7 15.2       489585.3 6277835.2 14.4      489591.6 6277827.5 14.2      1.3 Z -0.0018159993514563425  -12683.193152929935  2.3840013112677504e-05 0.0031777883638631414  1.6979409341381497      23  391.97550634390569   460.3407774034377    376.84653547199514   321.15761696151037    300.97879197832873    176.04043941063583     -55.868484449339931    -70.864806639055814    -13.034520209088736    27.634527516372852     -2.8753099417992791     2.6152954667941639      0.64062293879600607     0.077451997876375536    -0.24385485582546673    -0.17862112014960685    -0.18528634240059877    0.56949216188280771     -0.12136010813428467    0.32159558485653772     -0.13230525391885886    -0.39527525593018004    -0.17037773587449603    
686  2   685     20241126T233110.332045635Z 20241126T234236.000000000Z 1732664556.000000000 489587.6 6277832.4 14.3   20241126T234237.000000000Z 489584.0 6277836.6 15.2       489584.4 6277836.2 14.4      489590.7 6277828.6 14.3      1.1 X -0.00059457968658938065 -4194.4088633690908  1.200766401591181e-05  0.00071483310507316523 -1.0648707575969847     23  318.72290814731394   275.12999698169921   173.55277737651139   120.16514772064474    100.53435514882283    63.697478049783541     -2.3491433954845449    -10.17094879530649     0.85143071196743547    7.9717090535326216     0.79612338999244392     1.5014937287452268      0.66896342833164568     0.59589780844234885     0.38378980060159501     -0.03090156585704933    0.044543895671489482    0.11907103858287377     0.21440989076447547     0.080872921439796269    -0.12294809675901211    -0.11378405129069499    -0.0019699785768954826  
686  2   685     20241126T233110.332045635Z 20241126T234236.000000000Z 1732664556.000000000 489587.6 6277832.4 14.3   20241126T234237.000000000Z 489584.0 6277836.6 15.2       489584.4 6277836.2 14.4      489590.7 6277828.6 14.3      1.2 Y 7.8474629342326809e-05  1079.12149378459     1.7811771940974629e-05 0.0011014708147797322  2.3186052146841591      23  -15.067717852309386  -62.256231883354126  -66.175091457141093  -62.791408955220554   -69.260370864958546   -48.457641949963168    14.517920365595938     25.958967446259042     8.4245042991696923     -7.5010574437724706    0.72016049392090375     -0.5064348064874642     0.21877341104527884     0.29404804273712692     0.33797487149128752     0.41449024388605005     -0.55355331574922961    -0.14154351645482252    0.15856371735469135     -0.39507464715188612    -0.20339135392295535    -0.050714309793379771   -0.094474258852076137   
686  2   685     20241126T233110.332045635Z 20241126T234236.000000000Z 1732664556.000000000 489587.6 6277832.4 14.3   20241126T234237.000000000Z 489584.0 6277836.6 15.2       489584.4 6277836.2 14.4      489590.7 6277828.6 14.3      1.3 Z -0.0019136710361397987  -12606.105186051158  2.2657044864519031e-05 0.0031453296262545526  2.0683472495676365      23  412.43329162663696   463.57940046682978   368.85071599365779   309.92226981749718    291.65676353693431    173.96500953586684     -55.735511033056767    -71.703568673366235    -13.856919073019313    26.187953537625429     -4.1039948521418825     2.6312791570017144      0.34899224245662497     0.66487084834556021     1.1015562194306141      0.66992713433471651     -0.44685689709759485    0.087344695900272148    0.53820412462475897     -0.49509338204850006    -0.5037435591261118     -0.20348730561866352    -0.16158343108466466    
687  2   686     20241126T233110.332045635Z 20241126T234237.000000000Z 1732664557.000000000 489586.7 6277833.4 14.5   20241126T234238.000000000Z 489583.0 6277837.4 15.4       489583.4 6277837.1 14.5      489590.0 6277829.6 14.4      1.1 X -0.00071246278023690511 -4407.4407233382308  1.1264029916022909e-05 0.0007646359422155424  -0.61271888629069116    23  328.02657074281194   274.5599255837671    167.62881535212404   114.05099913347159    95.85217461766571     61.19061962366591      -3.9777811476765002    -12.203457357783002    -0.5223633178238033    6.8858852709906326     0.33565019919797184     0.97870545190652347     0.15237239776824157     0.23284331651249929     0.19133340115082603     -0.11606706267002406    -0.16199919893617734    0.02664277238852086     0.21827444779970978     -0.10652670397559939    -0.20938060733001385    0.031429628704428274    -0.04828403523334162    
687  2   686     20241126T233110.332045635Z 20241126T234237.000000000Z 1732664557.000000000 489586.7 6277833.4 14.5   20241126T234238.000000000Z 489583.0 6277837.4 15.4       489583.4 6277837.1 14.5      489590.0 6277829.6 14.4      1.2 Y -0.00034625994359965812 1078.8466218871224   1.2566954232829599e-05 0.0011523660484334993  2.6944807019683288      23  -13.92824314855474   -58.583701513476804  -61.021004410826833  -57.706326018021954   -64.526985030256441   -46.812901934167158    12.421572534724781     23.795195241028523     7.1243522737170037     -7.2120400094158637    0.50827602767716495     -1.4688847266271357     -1.235844236520045      -1.2300782228414855     -0.17258862929149252    0.3872826204489499      -0.51708014543211533    0.31432022602449472     0.5760565296995841      -0.56313909856427136    -0.30893788966155433    0.30042380798849466     -0.13969635841507769    
687  2   686     20241126T233110.332045635Z 20241126T234237.000000000Z 1732664557.000000000 489586.7 6277833.4 14.5   20241126T234238.000000000Z 489583.0 6277837.4 15.4       489583.4 6277837.1 14.5      489590.0 6277829.6 14.4      1.3 Z -0.0020369115599458134  -12523.394786869148  2.0827434700349402e-05 0.0031054376543331393  2.4590238742485364      23  401.21112080031594   450.34826233010062   354.78834507048924   297.58298512032394    283.35253390975544    171.44418590777497     -55.519393243948393    -71.758915460471655    -15.230919830866041    24.449213033330029     -4.0535649697986953     0.85899668089949344     -1.5700806916324084     -1.1755797955697931     -0.21506244521692172    0.055204785814835421    -0.5741622090036127     0.52156846347631525     1.143840299642332       -0.80697909410422441    -0.83327708826755131    0.42209704891247596     -0.22448828690925304    
688  2   687     20241126T233110.332045635Z 20241126T234238.000000000Z 1732664558.000000000 489585.9 6277834.3 14.5   20241126T234239.000000000Z 489582.1 6277838.3 15.4       489582.5 6277837.9 14.6      489589.2 6277830.6 14.4      1.1 X -0.0010501712998396715  -5039.1816959333855  1.1495113875372854e-05 0.00082646909163583632 -0.29343620580123525    23  352.9895040524446    281.25279422052284   163.97133526151799   107.64453589397351    89.414589577180379    57.010723738372718     -9.3164145232440987    -16.42802645739372     -3.0340420918581654    5.3359475154575504     -1.0251900564086833     0.22282065262386014     -0.29530877572937048    -0.14684874281339658    -0.22933450914586956    -0.25605877231051311    -0.14342362181848864    -0.031108567560035563   -0.06938622907113122    -0.27821196058758862    -0.098695017405971613   -0.060866855157176991   -0.10746994373573811    
688  2   687     20241126T233110.332045635Z 20241126T234238.000000000Z 1732664558.000000000 489585.9 6277834.3 14.5   20241126T234239.000000000Z 489582.1 6277838.3 15.4       489582.5 6277837.9 14.6      489589.2 6277830.6 14.4      1.2 Y -5.2469143204304638e-05 840.48334248721108   1.4157565397743869e-05 0.0011656448177825415  3.1186833461397581      23  -4.6370977668889859  -56.527278787234224  -61.890659325005842  -56.884653885399594   -62.472885315527151   -45.622658475324791    14.004952828562161     24.56592150876525      7.9906040180970113     -6.5887860889408225    0.29312596020180892     -0.71532360601961065    -1.2970273662029419     -1.5427730441247332     -0.69155776593911555    0.2683240932718054      -0.012228800481970056   -0.13082119154509858    0.10491603271540333     -0.30413741321408133    -0.30001443457930921    -0.19340615087946858    -0.10047284672498882    
688  2   687     20241126T233110.332045635Z 20241126T234238.000000000Z 1732664558.000000000 489585.9 6277834.3 14.5   20241126T234239.000000000Z 489582.1 6277838.3 15.4       489582.5 6277837.9 14.6      489589.2 6277830.6 14.4      1.3 Z -0.0018884260226484273  -12456.163308474195  2.1836115065128425e-05 0.00308574280789014    2.8721177935210909      23  419.224266806267     462.32932228181397   358.75454477552546   297.8696121562491     283.57334666848203    174.49722927705739     -53.996436276106721    -69.94103509166095     -13.551286220777813    25.50510567056315      -3.3323660407433828     1.6131864035828192      -1.0182380039958765     -1.321531783962814      -1.2375102855062643     -0.15289956777884528    0.083709062777822293    0.080788103008689188    0.22347468641920301     -0.60565493774684842    -0.55393812077495419    -0.39998579917238786    -0.26284933350620843    
689  2   688     20241126T233110.332045635Z 20241126T234239.000000000Z 1732664559.000000000 489584.9 6277835.3 14.6   20241126T234240.000000000Z 489581.2 6277839.3 15.5       489581.6 6277838.9 14.6      489588.3 6277831.6 14.5      1.1 X -0.0011285506782511693  -4362.0471305352376  1.0611531278401054e-05 0.00077642403388269293 0.12497519346359509     23  343.19285891741288   270.29282165098061   154.04777853118736   98.562898078203162    81.534549730850145    52.33980857759763      -8.1168851386113108    -13.961234920538592    -2.3999578442379348    4.5935646098629466     -1.0279970806640994     0.10106994619615114     -0.22098711767930218    -0.1421586750534696     -0.33253803960514677    -0.27645847548464492    -0.06481562536196922    0.046951342518541016    -0.068898990645804237   -0.20521162017572323    -0.10762243851382834    0.039581210499406688    -0.032890053790437308   
689  2   688     20241126T233110.332045635Z 20241126T234239.000000000Z 1732664559.000000000 489584.9 6277835.3 14.6   20241126T234240.000000000Z 489581.2 6277839.3 15.5       489581.6 6277838.9 14.6      489588.3 6277831.6 14.5      1.2 Y 0.00023874604218629192  766.34292263133398   1.1860264152693893e-05 0.001122330129716345   -2.7604770293902092     23  -30.401482808846371  -73.222075974592371  -70.824121369171323  -62.061355221358973   -67.07561895789155    -48.157314677434805    17.560584769034318     27.131670274890382     9.0214651656992437     -6.2337559401949729    1.4349368761190289      0.52718375215183977     0.15618226628627957     -0.035134756996959532   0.016819669164829038    -0.079440008996454675   0.15535700158596275     -0.39254362122086145    0.039653475834868911    -0.22782052140084466    -0.37900324402500218    -0.00091570433745576216 -0.056183446705585088   
