,time,x,y,z,C,source
5899,2024-11-27 00:39:25+00:00,488762.9,6278528.0,0.4,X,Loupe
5900,2024-11-27 00:39:25+00:00,488762.9,6278528.0,0.4,Y,Loupe
5901,2024-11-27 00:39:25+00:00,488762.9,6278528.0,0.4,Z,Loupe
5902,2024-11-27 00:39:26+00:00,488762.2,6278529.0,0.4,X,Loupe
5903,2024-11-27 00:39:26+00:00,488762.2,6278529.0,0.4,Y,Loupe
5904,2024-11-27 00:39:26+00:00,488762.2,6278529.0,0.4,Z,Loupe
5905,2024-11-27 00:39:27+00:00,488761.3,6278530.1,0.3,X,Loupe
5906,2024-11-27 00:39:27+00:00,488761.3,6278530.1,0.3,Y,Loupe
5907,2024-11-27 00:39:27+00:00,488761.3,6278530.1,0.3,Z,Loupe
5908,2024-11-27 00:39:28+00:00,488760.5,6278531.0,0.4,X,Loupe
5909,2024-11-27 00:39:28+00:00,488760.5,6278531.0,0.4,Y,Loupe
5910,2024-11-27 00:39:28+00:00,488760.5,6278531.0,0.4,Z,Loupe
5911,2024-11-27 00:39:29+00:00,488759.7,6278531.9,0.4,X,Loupe
5912,2024-11-27 00:39:29+00:00,488759.7,6278531.9,0.4,Y,Loupe
5913,2024-11-27 00:39:29+00:00,488759.7,6278531.9,0.4,Z,Loupe
5914,2024-11-27 00:39:30+00:00,488758.8,6278533.0,0.4,X,Loupe
5915,2024-11-27 00:39:30+00:00,488758.8,6278533.0,0.4,Y,Loupe
5916,2024-11-27 00:39:30+00:00,488758.8,6278533.0,0.4,Z,Loupe
5917,2024-11-27 00:39:31+00:00,488757.9,6278534.0,0.4,X,Loupe
5918,2024-11-27 00:39:31+00:00,488757.9,6278534.0,0.4,Y,Loupe
5919,2024-11-27 00:39:31+00:00,488757.9,6278534.0,0.4,Z,Loupe
5920,2024-11-27 00:39:32+00:00,488757.0,6278534.9,0.4,X,Loupe
5921,2024-11-27 00:39:32+00:00,488757.0,6278534.9,0.4,Y,Loupe
5922,2024-11-27 00:39:32+00:00,488757.0,6278534.9,0.4,Z,Loupe
5923,2024-11-27 00:39:33+00:00,488756.0,6278535.8,0.4,X,Loupe
5924,2024-11-27 00:39:33+00:00,488756.0,6278535.8,0.4,Y,Loupe
5925,2024-11-27 00:39:33+00:00,488756.0,6278535.8,0.4,Z,Loupe
5926,2024-11-27 00:39:34+00:00,488754.9,6278536.7,0.4,X,Loupe
5927,2024-11-27 00:39:34+00:00,488754.9,6278536.7,0.4,Y,Loupe
5928,2024-11-27 00:39:34+00:00,488754.9,6278536.7,0.4,Z,Loupe
5929,2024-11-27 00:39:35+00:00,488754.0,6278537.6,0.4,X,Loupe
5930,2024-11-27 00:39:35+00:00,488754.0,6278537.6,0.4,Y,Loupe
5931,2024-11-27 00:39:35+00:00,488754.0,6278537.6,0.4,Z,Loupe
5932,2024-11-27 00:39:36+00:00,488753.0,6278538.6,0.4,X,Loupe
5933,2024-11-27 00:39:36+00:00,488753.0,6278538.6,0.4,Y,Loupe
5934,2024-11-27 00:39:36+00:00,488753.0,6278538.6,0.4,Z,Loupe
5935,2024-11-27 00:39:37+00:00,488752.1,6278539.4,0.4,X,Loupe
5936,2024-11-27 00:39:37+00:00,488752.1,6278539.4,0.4,Y,Loupe
5937,2024-11-27 00:39:37+00:00,488752.1,6278539.4,0.4,Z,Loupe
5938,2024-11-27 00:39:38+00:00,488751.2,6278540.1,0.4,X,Loupe
5939,2024-11-27 00:39:38+00:00,488751.2,6278540.1,0.4,Y,Loupe
5940,2024-11-27 00:39:38+00:00,488751.2,6278540.1,0.4,Z,Loupe
5941,2024-11-27 00:39:39+00:00,488750.1,6278540.8,0.4,X,Loupe
5942,2024-11-27 00:39:39+00:00,488750.1,6278540.8,0.4,Y,Loupe
5943,2024-11-27 00:39:39+00:00,488750.1,6278540.8,0.4,Z,Loupe
5944,2024-11-27 00:39:40+00:00,488749.0,6278541.6,0.5,X,Loupe
5945,2024-11-27 00:39:40+00:00,488749.0,6278541.6,0.5,Y,Loupe
5946,2024-11-27 00:39:40+00:00,488749.0,6278541.6,0.5,Z,Loupe
5947,2024-11-27 00:39:41+00:00,488747.9,6278542.3,0.4,X,Loupe
5948,2024-11-27 00:39:41+00:00,488747.9,6278542.3,0.4,Y,Loupe
5949,2024-11-27 00:39:41+00:00,488747.9,6278542.3,0.4,Z,Loupe
5950,2024-11-27 00:39:42+00:00,488746.8,6278542.9,0.5,X,Loupe
5951,2024-11-27 00:39:42+00:00,488746.8,6278542.9,0.5,Y,Loupe
5952,2024-11-27 00:39:42+00:00,488746.8,6278542.9,0.5,Z,Loupe
5953,2024-11-27 00:39:43+00:00,488745.6,6278543.3,0.5,X,Loupe
5954,2024-11-27 00:39:43+00:00,488745.6,6278543.3,0.5,Y,Loupe
5955,2024-11-27 00:39:43+00:00,488745.6,6278543.3,0.5,Z,Loupe
5956,2024-11-27 00:39:44+00:00,488744.4,6278543.6,0.4,X,Loupe
5957,2024-11-27 00:39:44+00:00,488744.4,6278543.6,0.4,Y,Loupe
5958,2024-11-27 00:39:44+00:00,488744.4,6278543.6,0.4,Z,Loupe
5959,2024-11-27 00:39:45+00:00,488743.2,6278543.7,0.5,X,Loupe
5960,2024-11-27 00:39:45+00:00,488743.2,6278543.7,0.5,Y,Loupe
5961,2024-11-27 00:39:45+00:00,488743.2,6278543.7,0.5,Z,Loupe
5962,2024-11-27 00:39:46+00:00,488742.0,6278543.8,0.4,X,Loupe
5963,2024-11-27 00:39:46+00:00,488742.0,6278543.8,0.4,Y,Loupe
5964,2024-11-27 00:39:46+00:00,488742.0,6278543.8,0.4,Z,Loupe
5965,2024-11-27 00:39:47+00:00,488740.9,6278543.9,0.5,X,Loupe
5966,2024-11-27 00:39:47+00:00,488740.9,6278543.9,0.5,Y,Loupe
5967,2024-11-27 00:39:47+00:00,488740.9,6278543.9,0.5,Z,Loupe
5968,2024-11-27 00:39:48+00:00,488739.8,6278543.8,0.5,X,Loupe
5969,2024-11-27 00:39:48+00:00,488739.8,6278543.8,0.5,Y,Loupe
5970,2024-11-27 00:39:48+00:00,488739.8,6278543.8,0.5,Z,Loupe
5971,2024-11-27 00:39:49+00:00,488738.7,6278543.6,0.5,X,Loupe
5972,2024-11-27 00:39:49+00:00,488738.7,6278543.6,0.5,Y,Loupe
5973,2024-11-27 00:39:49+00:00,488738.7,6278543.6,0.5,Z,Loupe
5974,2024-11-27 00:39:50+00:00,488737.6,6278543.2,0.5,X,Loupe
5975,2024-11-27 00:39:50+00:00,488737.6,6278543.2,0.5,Y,Loupe
5976,2024-11-27 00:39:50+00:00,488737.6,6278543.2,0.5,Z,Loupe
5977,2024-11-27 00:39:51+00:00,488736.5,6278542.6,0.5,X,Loupe
5978,2024-11-27 00:39:51+00:00,488736.5,6278542.6,0.5,Y,Loupe
5979,2024-11-27 00:39:51+00:00,488736.5,6278542.6,0.5,Z,Loupe
5980,2024-11-27 00:39:52+00:00,488735.4,6278542.1,0.5,X,Loupe
5981,2024-11-27 00:39:52+00:00,488735.4,6278542.1,0.5,Y,Loupe
5982,2024-11-27 00:39:52+00:00,488735.4,6278542.1,0.5,Z,Loupe
5983,2024-11-27 00:39:53+00:00,488734.4,6278541.5,0.5,X,Loupe
5984,2024-11-27 00:39:53+00:00,488734.4,6278541.5,0.5,Y,Loupe
5985,2024-11-27 00:39:53+00:00,488734.4,6278541.5,0.5,Z,Loupe
5986,2024-11-27 00:39:54+00:00,488733.4,6278540.9,0.6,X,Loupe
5987,2024-11-27 00:39:54+00:00,488733.4,6278540.9,0.6,Y,Loupe
5988,2024-11-27 00:39:54+00:00,488733.4,6278540.9,0.6,Z,Loupe
5989,2024-11-27 00:39:55+00:00,488732.4,6278540.2,0.6,X,Loupe
5990,2024-11-27 00:39:55+00:00,488732.4,6278540.2,0.6,Y,Loupe
5991,2024-11-27 00:39:55+00:00,488732.4,6278540.2,0.6,Z,Loupe
5992,2024-11-27 00:39:56+00:00,488731.4,6278539.5,0.6,X,Loupe
5993,2024-11-27 00:39:56+00:00,488731.4,6278539.5,0.6,Y,Loupe
5994,2024-11-27 00:39:56+00:00,488731.4,6278539.5,0.6,Z,Loupe
5995,2024-11-27 00:39:57+00:00,488730.5,6278538.8,0.6,X,Loupe
5996,2024-11-27 00:39:57+00:00,488730.5,6278538.8,0.6,Y,Loupe
5997,2024-11-27 00:39:57+00:00,488730.5,6278538.8,0.6,Z,Loupe
5998,2024-11-27 00:39:58+00:00,488729.5,6278538.1,0.6,X,Loupe
5999,2024-11-27 00:39:58+00:00,488729.5,6278538.1,0.6,Y,Loupe
6000,2024-11-27 00:39:58+00:00,488729.5,6278538.1,0.6,Z,Loupe
6001,2024-11-27 00:39:59+00:00,488728.6,6278537.5,0.6,X,Loupe
6002,2024-11-27 00:39:59+00:00,488728.6,6278537.5,0.6,Y,Loupe
6003,2024-11-27 00:39:59+00:00,488728.6,6278537.5,0.6,Z,Loupe
6004,2024-11-27 00:40:00+00:00,488727.5,6278536.9,0.6,X,Loupe
6005,2024-11-27 00:40:00+00:00,488727.5,6278536.9,0.6,Y,Loupe
6006,2024-11-27 00:40:00+00:00,488727.5,6278536.9,0.6,Z,Loupe
6007,2024-11-27 00:40:01+00:00,488726.3,6278536.5,0.6,X,Loupe
6008,2024-11-27 00:40:01+00:00,488726.3,6278536.5,0.6,Y,Loupe
6009,2024-11-27 00:40:01+00:00,488726.3,6278536.5,0.6,Z,Loupe
6010,2024-11-27 00:40:02+00:00,488725.2,6278536.1,0.6,X,Loupe
6011,2024-11-27 00:40:02+00:00,488725.2,6278536.1,0.6,Y,Loupe
6012,2024-11-27 00:40:02+00:00,488725.2,6278536.1,0.6,Z,Loupe
6013,2024-11-27 00:40:03+00:00,488724.1,6278535.7,0.6,X,Loupe
6014,2024-11-27 00:40:03+00:00,488724.1,6278535.7,0.6,Y,Loupe
6015,2024-11-27 00:40:03+00:00,488724.1,6278535.7,0.6,Z,Loupe
6016,2024-11-27 00:40:04+00:00,488722.9,6278535.4,0.6,X,Loupe
6017,2024-11-27 00:40:04+00:00,488722.9,6278535.4,0.6,Y,Loupe
6018,2024-11-27 00:40:04+00:00,488722.9,6278535.4,0.6,Z,Loupe
6019,2024-11-27 00:40:05+00:00,488721.7,6278535.2,0.6,X,Loupe
6020,2024-11-27 00:40:05+00:00,488721.7,6278535.2,0.6,Y,Loupe
6021,2024-11-27 00:40:05+00:00,488721.7,6278535.2,0.6,Z,Loupe
6022,2024-11-27 00:40:06+00:00,488720.4,6278535.1,0.6,X,Loupe
6023,2024-11-27 00:40:06+00:00,488720.4,6278535.1,0.6,Y,Loupe
6024,2024-11-27 00:40:06+00:00,488720.4,6278535.1,0.6,Z,Loupe
6025,2024-11-27 00:40:07+00:00,488719.2,6278535.1,0.6,X,Loupe
6026,2024-11-27 00:40:07+00:00,488719.2,6278535.1,0.6,Y,Loupe
6027,2024-11-27 00:40:07+00:00,488719.2,6278535.1,0.6,Z,Loupe
6028,2024-11-27 00:40:08+00:00,488718.0,6278535.4,0.6,X,Loupe
6029,2024-11-27 00:40:08+00:00,488718.0,6278535.4,0.6,Y,Loupe
6030,2024-11-27 00:40:08+00:00,488718.0,6278535.4,0.6,Z,Loupe
6031,2024-11-27 00:40:09+00:00,488716.8,6278535.7,0.6,X,Loupe
6032,2024-11-27 00:40:09+00:00,488716.8,6278535.7,0.6,Y,Loupe
6033,2024-11-27 00:40:09+00:00,488716.8,6278535.7,0.6,Z,Loupe
6034,2024-11-27 00:40:10+00:00,488715.7,6278536.0,0.7,X,Loupe
6035,2024-11-27 00:40:10+00:00,488715.7,6278536.0,0.7,Y,Loupe
6036,2024-11-27 00:40:10+00:00,488715.7,6278536.0,0.7,Z,Loupe
6037,2024-11-27 00:40:11+00:00,488714.6,6278536.2,0.7,X,Loupe
6038,2024-11-27 00:40:11+00:00,488714.6,6278536.2,0.7,Y,Loupe
6039,2024-11-27 00:40:11+00:00,488714.6,6278536.2,0.7,Z,Loupe
6040,2024-11-27 00:40:12+00:00,488713.5,6278536.4,0.8,X,Loupe
6041,2024-11-27 00:40:12+00:00,488713.5,6278536.4,0.8,Y,Loupe
6042,2024-11-27 00:40:12+00:00,488713.5,6278536.4,0.8,Z,Loupe
6043,2024-11-27 00:40:13+00:00,488712.5,6278536.6,0.8,X,Loupe
6044,2024-11-27 00:40:13+00:00,488712.5,6278536.6,0.8,Y,Loupe
6045,2024-11-27 00:40:13+00:00,488712.5,6278536.6,0.8,Z,Loupe
6046,2024-11-27 00:40:14+00:00,488711.3,6278536.6,0.8,X,Loupe
6047,2024-11-27 00:40:14+00:00,488711.3,6278536.6,0.8,Y,Loupe
6048,2024-11-27 00:40:14+00:00,488711.3,6278536.6,0.8,Z,Loupe
6049,2024-11-27 00:40:15+00:00,488710.2,6278536.7,0.8,X,Loupe
6050,2024-11-27 00:40:15+00:00,488710.2,6278536.7,0.8,Y,Loupe
6051,2024-11-27 00:40:15+00:00,488710.2,6278536.7,0.8,Z,Loupe
6052,2024-11-27 00:40:16+00:00,488709.0,6278536.8,0.8,X,Loupe
6053,2024-11-27 00:40:16+00:00,488709.0,6278536.8,0.8,Y,Loupe
6054,2024-11-27 00:40:16+00:00,488709.0,6278536.8,0.8,Z,Loupe
6055,2024-11-27 00:40:17+00:00,488707.9,6278536.8,0.8,X,Loupe
6056,2024-11-27 00:40:17+00:00,488707.9,6278536.8,0.8,Y,Loupe
6057,2024-11-27 00:40:17+00:00,488707.9,6278536.8,0.8,Z,Loupe
6058,2024-11-27 00:40:18+00:00,488706.7,6278536.7,0.9,X,Loupe
6059,2024-11-27 00:40:18+00:00,488706.7,6278536.7,0.9,Y,Loupe
6060,2024-11-27 00:40:18+00:00,488706.7,6278536.7,0.9,Z,Loupe
6061,2024-11-27 00:40:19+00:00,488705.6,6278536.6,1.0,X,Loupe
6062,2024-11-27 00:40:19+00:00,488705.6,6278536.6,1.0,Y,Loupe
6063,2024-11-27 00:40:19+00:00,488705.6,6278536.6,1.0,Z,Loupe
6064,2024-11-27 00:40:20+00:00,488704.4,6278536.4,1.0,X,Loupe
6065,2024-11-27 00:40:20+00:00,488704.4,6278536.4,1.0,Y,Loupe
6066,2024-11-27 00:40:20+00:00,488704.4,6278536.4,1.0,Z,Loupe
6067,2024-11-27 00:40:21+00:00,488703.3,6278536.3,1.1,X,Loupe
6068,2024-11-27 00:40:21+00:00,488703.3,6278536.3,1.1,Y,Loupe
6069,2024-11-27 00:40:21+00:00,488703.3,6278536.3,1.1,Z,Loupe
6070,2024-11-27 00:40:22+00:00,488702.1,6278535.9,1.0,X,Loupe
6071,2024-11-27 00:40:22+00:00,488702.1,6278535.9,1.0,Y,Loupe
6072,2024-11-27 00:40:22+00:00,488702.1,6278535.9,1.0,Z,Loupe
6073,2024-11-27 00:40:23+00:00,488700.8,6278535.6,1.0,X,Loupe
6074,2024-11-27 00:40:23+00:00,488700.8,6278535.6,1.0,Y,Loupe
6075,2024-11-27 00:40:23+00:00,488700.8,6278535.6,1.0,Z,Loupe
6076,2024-11-27 00:40:24+00:00,488699.6,6278535.3,1.0,X,Loupe
6077,2024-11-27 00:40:24+00:00,488699.6,6278535.3,1.0,Y,Loupe
6078,2024-11-27 00:40:24+00:00,488699.6,6278535.3,1.0,Z,Loupe
6079,2024-11-27 00:40:25+00:00,488698.4,6278535.0,1.0,X,Loupe
6080,2024-11-27 00:40:25+00:00,488698.4,6278535.0,1.0,Y,Loupe
6081,2024-11-27 00:40:25+00:00,488698.4,6278535.0,1.0,Z,Loupe
6082,2024-11-27 00:40:26+00:00,488697.2,6278534.6,1.0,X,Loupe
6083,2024-11-27 00:40:26+00:00,488697.2,6278534.6,1.0,Y,Loupe
6084,2024-11-27 00:40:26+00:00,488697.2,6278534.6,1.0,Z,Loupe
6085,2024-11-27 00:40:27+00:00,488696.0,6278534.0,0.9,X,Loupe
6086,2024-11-27 00:40:27+00:00,488696.0,6278534.0,0.9,Y,Loupe
6087,2024-11-27 00:40:27+00:00,488696.0,6278534.0,0.9,Z,Loupe
6088,2024-11-27 00:40:28+00:00,488694.9,6278533.4,0.9,X,Loupe
6089,2024-11-27 00:40:28+00:00,488694.9,6278533.4,0.9,Y,Loupe
6090,2024-11-27 00:40:28+00:00,488694.9,6278533.4,0.9,Z,Loupe
6091,2024-11-27 00:40:29+00:00,488693.7,6278532.8,0.9,X,Loupe
6092,2024-11-27 00:40:29+00:00,488693.7,6278532.8,0.9,Y,Loupe
6093,2024-11-27 00:40:29+00:00,488693.7,6278532.8,0.9,Z,Loupe
6094,2024-11-27 00:40:30+00:00,488692.5,6278532.3,0.9,X,Loupe
6095,2024-11-27 00:40:30+00:00,488692.5,6278532.3,0.9,Y,Loupe
6096,2024-11-27 00:40:30+00:00,488692.5,6278532.3,0.9,Z,Loupe
6097,2024-11-27 00:40:31+00:00,488691.3,6278532.0,0.9,X,Loupe
6098,2024-11-27 00:40:31+00:00,488691.3,6278532.0,0.9,Y,Loupe
6099,2024-11-27 00:40:31+00:00,488691.3,6278532.0,0.9,Z,Loupe
6100,2024-11-27 00:40:32+00:00,488690.1,6278531.7,0.9,X,Loupe
6101,2024-11-27 00:40:32+00:00,488690.1,6278531.7,0.9,Y,Loupe
6102,2024-11-27 00:40:32+00:00,488690.1,6278531.7,0.9,Z,Loupe
6103,2024-11-27 00:40:33+00:00,488688.9,6278531.3,0.9,X,Loupe
6104,2024-11-27 00:40:33+00:00,488688.9,6278531.3,0.9,Y,Loupe
6105,2024-11-27 00:40:33+00:00,488688.9,6278531.3,0.9,Z,Loupe
6106,2024-11-27 00:40:34+00:00,488687.7,6278531.0,0.9,X,Loupe
6107,2024-11-27 00:40:34+00:00,488687.7,6278531.0,0.9,Y,Loupe
6108,2024-11-27 00:40:34+00:00,488687.7,6278531.0,0.9,Z,Loupe
6109,2024-11-27 00:40:35+00:00,488686.6,6278530.6,0.9,X,Loupe
6110,2024-11-27 00:40:35+00:00,488686.6,6278530.6,0.9,Y,Loupe
6111,2024-11-27 00:40:35+00:00,488686.6,6278530.6,0.9,Z,Loupe
6112,2024-11-27 00:40:36+00:00,488685.4,6278530.2,0.9,X,Loupe
6113,2024-11-27 00:40:36+00:00,488685.4,6278530.2,0.9,Y,Loupe
6114,2024-11-27 00:40:36+00:00,488685.4,6278530.2,0.9,Z,Loupe
6115,2024-11-27 00:40:37+00:00,488684.1,6278529.7,0.9,X,Loupe
6116,2024-11-27 00:40:37+00:00,488684.1,6278529.7,0.9,Y,Loupe
6117,2024-11-27 00:40:37+00:00,488684.1,6278529.7,0.9,Z,Loupe
6118,2024-11-27 00:40:38+00:00,488682.9,6278529.3,0.9,X,Loupe
6119,2024-11-27 00:40:38+00:00,488682.9,6278529.3,0.9,Y,Loupe
6120,2024-11-27 00:40:38+00:00,488682.9,6278529.3,0.9,Z,Loupe
6121,2024-11-27 00:40:39+00:00,488681.8,6278528.9,0.9,X,Loupe
6122,2024-11-27 00:40:39+00:00,488681.8,6278528.9,0.9,Y,Loupe
6123,2024-11-27 00:40:39+00:00,488681.8,6278528.9,0.9,Z,Loupe
6124,2024-11-27 00:40:40+00:00,488680.6,6278528.5,0.9,X,Loupe
6125,2024-11-27 00:40:40+00:00,488680.6,6278528.5,0.9,Y,Loupe
6126,2024-11-27 00:40:40+00:00,488680.6,6278528.5,0.9,Z,Loupe
6127,2024-11-27 00:40:41+00:00,488679.3,6278528.2,0.9,X,Loupe
6128,2024-11-27 00:40:41+00:00,488679.3,6278528.2,0.9,Y,Loupe
6129,2024-11-27 00:40:41+00:00,488679.3,6278528.2,0.9,Z,Loupe
6130,2024-11-27 00:40:42+00:00,488678.1,6278527.9,0.9,X,Loupe
6131,2024-11-27 00:40:42+00:00,488678.1,6278527.9,0.9,Y,Loupe
6132,2024-11-27 00:40:42+00:00,488678.1,6278527.9,0.9,Z,Loupe
6133,2024-11-27 00:40:43+00:00,488676.9,6278527.6,0.9,X,Loupe
6134,2024-11-27 00:40:43+00:00,488676.9,6278527.6,0.9,Y,Loupe
6135,2024-11-27 00:40:43+00:00,488676.9,6278527.6,0.9,Z,Loupe
6136,2024-11-27 00:40:44+00:00,488675.5,6278527.3,0.9,X,Loupe
6137,2024-11-27 00:40:44+00:00,488675.5,6278527.3,0.9,Y,Loupe
6138,2024-11-27 00:40:44+00:00,488675.5,6278527.3,0.9,Z,Loupe
6139,2024-11-27 00:40:45+00:00,488674.3,6278527.0,0.9,X,Loupe
6140,2024-11-27 00:40:45+00:00,488674.3,6278527.0,0.9,Y,Loupe
6141,2024-11-27 00:40:45+00:00,488674.3,6278527.0,0.9,Z,Loupe
6142,2024-11-27 00:40:46+00:00,488673.0,6278526.8,0.9,X,Loupe
6143,2024-11-27 00:40:46+00:00,488673.0,6278526.8,0.9,Y,Loupe
6144,2024-11-27 00:40:46+00:00,488673.0,6278526.8,0.9,Z,Loupe
6145,2024-11-27 00:40:47+00:00,488671.8,6278526.7,0.9,X,Loupe
6146,2024-11-27 00:40:47+00:00,488671.8,6278526.7,0.9,Y,Loupe
6147,2024-11-27 00:40:47+00:00,488671.8,6278526.7,0.9,Z,Loupe
6148,2024-11-27 00:40:48+00:00,488670.5,6278526.6,1.0,X,Loupe
6149,2024-11-27 00:40:48+00:00,488670.5,6278526.6,1.0,Y,Loupe
6150,2024-11-27 00:40:48+00:00,488670.5,6278526.6,1.0,Z,Loupe
6151,2024-11-27 00:40:49+00:00,488669.2,6278526.4,0.9,X,Loupe
6152,2024-11-27 00:40:49+00:00,488669.2,6278526.4,0.9,Y,Loupe
6153,2024-11-27 00:40:49+00:00,488669.2,6278526.4,0.9,Z,Loupe
6154,2024-11-27 00:40:50+00:00,488667.9,6278526.3,0.9,X,Loupe
6155,2024-11-27 00:40:50+00:00,488667.9,6278526.3,0.9,Y,Loupe
6156,2024-11-27 00:40:50+00:00,488667.9,6278526.3,0.9,Z,Loupe
6157,2024-11-27 00:40:51+00:00,488666.6,6278526.3,0.9,X,Loupe
6158,2024-11-27 00:40:51+00:00,488666.6,6278526.3,0.9,Y,Loupe
6159,2024-11-27 00:40:51+00:00,488666.6,6278526.3,0.9,Z,Loupe
6160,2024-11-27 00:40:52+00:00,488665.2,6278526.3,0.9,X,Loupe
6161,2024-11-27 00:40:52+00:00,488665.2,6278526.3,0.9,Y,Loupe
6162,2024-11-27 00:40:52+00:00,488665.2,6278526.3,0.9,Z,Loupe
6163,2024-11-27 00:40:53+00:00,488663.9,6278526.3,1.0,X,Loupe
6164,2024-11-27 00:40:53+00:00,488663.9,6278526.3,1.0,Y,Loupe
6165,2024-11-27 00:40:53+00:00,488663.9,6278526.3,1.0,Z,Loupe
6166,2024-11-27 00:40:54+00:00,488662.5,6278526.2,1.0,X,Loupe
6167,2024-11-27 00:40:54+00:00,488662.5,6278526.2,1.0,Y,Loupe
6168,2024-11-27 00:40:54+00:00,488662.5,6278526.2,1.0,Z,Loupe
6169,2024-11-27 00:40:55+00:00,488661.2,6278526.1,1.0,X,Loupe
6170,2024-11-27 00:40:55+00:00,488661.2,6278526.1,1.0,Y,Loupe
6171,2024-11-27 00:40:55+00:00,488661.2,6278526.1,1.0,Z,Loupe
6172,2024-11-27 00:40:56+00:00,488659.9,6278526.1,1.0,X,Loupe
6173,2024-11-27 00:40:56+00:00,488659.9,6278526.1,1.0,Y,Loupe
6174,2024-11-27 00:40:56+00:00,488659.9,6278526.1,1.0,Z,Loupe
6175,2024-11-27 00:40:57+00:00,488658.6,6278526.1,1.0,X,Loupe
6176,2024-11-27 00:40:57+00:00,488658.6,6278526.1,1.0,Y,Loupe
6177,2024-11-27 00:40:57+00:00,488658.6,6278526.1,1.0,Z,Loupe
6178,2024-11-27 00:40:58+00:00,488657.3,6278526.3,1.1,X,Loupe
6179,2024-11-27 00:40:58+00:00,488657.3,6278526.3,1.1,Y,Loupe
6180,2024-11-27 00:40:58+00:00,488657.3,6278526.3,1.1,Z,Loupe
6181,2024-11-27 00:40:59+00:00,488656.0,6278526.4,1.1,X,Loupe
6182,2024-11-27 00:40:59+00:00,488656.0,6278526.4,1.1,Y,Loupe
6183,2024-11-27 00:40:59+00:00,488656.0,6278526.4,1.1,Z,Loupe
6184,2024-11-27 00:41:00+00:00,488654.7,6278526.6,1.1,X,Loupe
6185,2024-11-27 00:41:00+00:00,488654.7,6278526.6,1.1,Y,Loupe
6186,2024-11-27 00:41:00+00:00,488654.7,6278526.6,1.1,Z,Loupe
6187,2024-11-27 00:41:01+00:00,488653.4,6278526.8,1.1,X,Loupe
6188,2024-11-27 00:41:01+00:00,488653.4,6278526.8,1.1,Y,Loupe
6189,2024-11-27 00:41:01+00:00,488653.4,6278526.8,1.1,Z,Loupe
6190,2024-11-27 00:41:02+00:00,488652.0,6278526.9,1.1,X,Loupe
6191,2024-11-27 00:41:02+00:00,488652.0,6278526.9,1.1,Y,Loupe
6192,2024-11-27 00:41:02+00:00,488652.0,6278526.9,1.1,Z,Loupe
6193,2024-11-27 00:41:03+00:00,488650.7,6278527.1,1.1,X,Loupe
6194,2024-11-27 00:41:03+00:00,488650.7,6278527.1,1.1,Y,Loupe
6195,2024-11-27 00:41:03+00:00,488650.7,6278527.1,1.1,Z,Loupe
6196,2024-11-27 00:41:04+00:00,488649.3,6278527.4,1.1,X,Loupe
6197,2024-11-27 00:41:04+00:00,488649.3,6278527.4,1.1,Y,Loupe
6198,2024-11-27 00:41:04+00:00,488649.3,6278527.4,1.1,Z,Loupe
6199,2024-11-27 00:41:05+00:00,488648.0,6278527.7,1.1,X,Loupe
6200,2024-11-27 00:41:05+00:00,488648.0,6278527.7,1.1,Y,Loupe
6201,2024-11-27 00:41:05+00:00,488648.0,6278527.7,1.1,Z,Loupe
6202,2024-11-27 00:41:06+00:00,488646.6,6278527.9,1.1,X,Loupe
6203,2024-11-27 00:41:06+00:00,488646.6,6278527.9,1.1,Y,Loupe
6204,2024-11-27 00:41:06+00:00,488646.6,6278527.9,1.1,Z,Loupe
6205,2024-11-27 00:41:07+00:00,488645.3,6278528.2,1.1,X,Loupe
6206,2024-11-27 00:41:07+00:00,488645.3,6278528.2,1.1,Y,Loupe
6207,2024-11-27 00:41:07+00:00,488645.3,6278528.2,1.1,Z,Loupe
6208,2024-11-27 00:41:08+00:00,488644.1,6278528.5,1.0,X,Loupe
6209,2024-11-27 00:41:08+00:00,488644.1,6278528.5,1.0,Y,Loupe
6210,2024-11-27 00:41:08+00:00,488644.1,6278528.5,1.0,Z,Loupe
6211,2024-11-27 00:41:09+00:00,488642.8,6278529.0,1.0,X,Loupe
6212,2024-11-27 00:41:09+00:00,488642.8,6278529.0,1.0,Y,Loupe
6213,2024-11-27 00:41:09+00:00,488642.8,6278529.0,1.0,Z,Loupe
6214,2024-11-27 00:41:10+00:00,488641.6,6278529.4,1.0,X,Loupe
6215,2024-11-27 00:41:10+00:00,488641.6,6278529.4,1.0,Y,Loupe
6216,2024-11-27 00:41:10+00:00,488641.6,6278529.4,1.0,Z,Loupe
6217,2024-11-27 00:41:11+00:00,488640.3,6278529.8,1.0,X,Loupe
6218,2024-11-27 00:41:11+00:00,488640.3,6278529.8,1.0,Y,Loupe
6219,2024-11-27 00:41:11+00:00,488640.3,6278529.8,1.0,Z,Loupe
6220,2024-11-27 00:41:12+00:00,488639.1,6278530.1,1.0,X,Loupe
6221,2024-11-27 00:41:12+00:00,488639.1,6278530.1,1.0,Y,Loupe
6222,2024-11-27 00:41:12+00:00,488639.1,6278530.1,1.0,Z,Loupe
6223,2024-11-27 00:41:13+00:00,488637.9,6278530.5,1.0,X,Loupe
6224,2024-11-27 00:41:13+00:00,488637.9,6278530.5,1.0,Y,Loupe
6225,2024-11-27 00:41:13+00:00,488637.9,6278530.5,1.0,Z,Loupe
