,cata_x,cata_y,cata_z,cata_data_source,cata_xx,cata_yy,loupe_x,loupe_y,loupe_z,loupe_C,offset_xy
2026-01-27 05:19:13+00:00,494160.42799805553,6278943.007164848,93.03616398401209,interpolate_xyz,494160.42799808574,6278943.0070617655,,,,,
2026-01-27 05:19:14+00:00,494160.7458731771,6278943.163529545,93.04602873501133,interpolate_xyz,494160.74587320606,6278943.163426463,,,,,
2026-01-27 05:19:15+00:00,494161.0637482986,6278943.319894242,93.05589348601059,interpolate_xyz,494161.0637483273,6278943.31979116,,,,,
2026-01-27 05:19:16+00:00,494161.38162342017,6278943.476258939,93.06575823700983,interpolate_xyz,494161.38162344944,6278943.476155855,,,,,
2026-01-27 05:19:17+00:00,494161.69949854165,6278943.632623636,93.07562298800907,interpolate_xyz,494161.6994985701,6278943.632520553,,,,,
2026-01-27 05:19:18+00:00,494162.0173736632,6278943.788988333,93.08548773900831,interpolate_xyz,494162.0173736917,6278943.78888525,,,,,
2026-01-27 05:19:19+00:00,494162.33524878474,6278943.945353029,93.09535249000756,interpolate_xyz,494162.3352488142,6278943.945249947,,,,,
2026-01-27 05:19:20+00:00,494162.65312390623,6278944.101717726,93.1052172410068,interpolate_xyz,494162.6531239352,6278944.101614644,,,,,
2026-01-27 05:19:21+00:00,494162.9709990278,6278944.258082423,93.11508199200604,interpolate_xyz,494162.9709990571,6278944.257979339,,,,,
2026-01-27 05:19:22+00:00,494163.2888741493,6278944.41444712,93.1249467430053,interpolate_xyz,494163.28887417755,6278944.414344037,,,,,
2026-01-27 05:19:23+00:00,494163.60674927087,6278944.570811817,93.13481149400454,interpolate_xyz,494163.6067493013,6278944.570708735,,,,,
2026-01-27 05:19:24+00:00,494163.92462439236,6278944.727176514,93.14467624500378,interpolate_xyz,494163.92462442117,6278944.727073431,,,,,
2026-01-27 05:19:25+00:00,494164.2424995139,6278944.8835412115,93.15454099600302,interpolate_xyz,494164.24249954434,6278944.883438128,,,,,
2026-01-27 05:19:26+00:00,494164.56037463545,6278945.0399059085,93.16440574700226,interpolate_xyz,494164.5603746637,6278945.039802825,,,,,
2026-01-27 05:19:27+00:00,494164.878249757,6278945.196270606,93.1742704980015,interpolate_xyz,494164.87824978627,6278945.196167521,,,,,
2026-01-27 05:19:28+00:00,494165.1961248785,6278945.352635303,93.18413524900075,interpolate_xyz,494165.1961249074,6278945.352532219,,,,,
2026-01-27 05:19:29+00:00,494165.514,6278945.509,93.194,original_xyz,494165.5140000295,6278945.508896916,,,,,
2026-01-27 05:19:30+00:00,494165.451,6278945.434,93.189,original_xyz,494165.4510000293,6278945.433896918,,,,,
2026-01-27 05:19:31+00:00,494165.447,6278945.423,93.174,original_xyz,494165.4470000285,6278945.422896918,,,,,
2026-01-27 05:19:32+00:00,494165.451,6278945.454,93.166,original_xyz,494165.4510000285,6278945.453896917,,,,,
2026-01-27 05:19:33+00:00,494165.461,6278945.496,93.154,original_xyz,494165.46100002906,6278945.495896918,,,,,
2026-01-27 05:19:34+00:00,494165.483,6278945.504,93.189,original_xyz,494165.4830000289,6278945.503896915,,,,,
2026-01-27 05:19:35+00:00,494165.501,6278945.538,93.198,original_xyz,494165.50100002886,6278945.537896917,,,,,
2026-01-27 05:19:36+00:00,494165.525,6278945.462,93.21,original_xyz,494165.5250000302,6278945.461896915,,,,,
2026-01-27 05:19:37+00:00,494165.537,6278945.409,93.178,original_xyz,494165.5370000305,6278945.408896916,,,,,
2026-01-27 05:19:38+00:00,494165.564,6278945.401,93.194,original_xyz,494165.5640000283,6278945.400896917,,,,,
2026-01-27 05:19:39+00:00,494165.551,6278945.38,93.168,original_xyz,494165.55100002827,6278945.379896917,,,,,
2026-01-27 05:19:40+00:00,494165.54,6278945.385,93.182,original_xyz,494165.54000002966,6278945.384896918,,,,,
2026-01-27 05:19:41+00:00,494165.56,6278945.4,93.177,original_xyz,494165.5600000283,6278945.399896916,,,,,
2026-01-27 05:19:42+00:00,494165.57,6278945.403,93.188,original_xyz,494165.5700000287,6278945.402896917,,,,,
2026-01-27 05:19:43+00:00,494165.592,6278945.412,93.158,original_xyz,494165.5920000292,6278945.411896918,,,,,
2026-01-27 05:19:44+00:00,494165.59,6278945.387,93.205,original_xyz,494165.59000002843,6278945.386896918,,,,,
2026-01-27 05:19:45+00:00,494165.568,6278945.416,93.2,original_xyz,494165.56800003006,6278945.415896917,,,,,
2026-01-27 05:19:46+00:00,494165.572,6278945.374,93.197,original_xyz,494165.5720000287,6278945.373896918,,,,,
2026-01-27 05:19:47+00:00,494165.591,6278945.371,93.184,original_xyz,494165.5910000296,6278945.370896917,,,,,
2026-01-27 05:19:48+00:00,494165.587,6278945.371,93.179,original_xyz,494165.5870000304,6278945.370896917,,,,,
2026-01-27 05:19:49+00:00,494165.603,6278945.412,93.172,original_xyz,494165.60300002946,6278945.411896918,,,,,
2026-01-27 05:19:50+00:00,494165.586,6278945.425,93.181,original_xyz,494165.586000029,6278945.424896916,,,,,
2026-01-27 05:19:51+00:00,494165.567,6278945.423,93.203,original_xyz,494165.56700002874,6278945.422896918,,,,,
2026-01-27 05:19:52+00:00,494165.565,6278945.457,93.17,original_xyz,494165.5650000303,6278945.456896916,,,,,
2026-01-27 05:19:53+00:00,494165.552,6278945.451,93.167,original_xyz,494165.5520000304,6278945.450896917,,,,,
2026-01-27 05:19:54+00:00,494165.587,6278945.445,93.172,original_xyz,494165.58700002835,6278945.444896918,,,,,
2026-01-27 05:19:55+00:00,494165.596,6278945.459,93.194,original_xyz,494165.5960000284,6278945.458896916,,,,,
2026-01-27 05:19:56+00:00,494165.586,6278945.46,93.203,original_xyz,494165.58600002876,6278945.4598969165,,,,,
2026-01-27 05:19:57+00:00,494165.578,6278945.46,93.203,original_xyz,494165.57800003025,6278945.4598969165,,,,,
2026-01-27 05:19:58+00:00,494165.572,6278945.448,93.189,original_xyz,494165.5720000289,6278945.447896917,,,,,
2026-01-27 05:19:59+00:00,494165.569,6278945.446,93.191,original_xyz,494165.5690000302,6278945.445896918,,,,,
2026-01-27 05:20:00+00:00,494165.577,6278945.446,93.194,original_xyz,494165.5770000287,6278945.445896918,,,,,
2026-01-27 05:20:01+00:00,494165.572,6278945.45,93.175,original_xyz,494165.5720000305,6278945.449896917,,,,,
2026-01-27 05:20:02+00:00,494165.584,6278945.454,93.187,original_xyz,494165.584000029,6278945.453896917,,,,,
2026-01-27 05:20:03+00:00,494165.583,6278945.457,93.195,original_xyz,494165.58300002926,6278945.456896916,,,,,
2026-01-27 05:20:04+00:00,494165.584,6278945.466,93.19,original_xyz,494165.5840000292,6278945.4658969175,,,,,
2026-01-27 05:20:05+00:00,494165.587,6278945.445,93.195,original_xyz,494165.58700002835,6278945.444896918,,,,,
2026-01-27 05:20:06+00:00,494165.593,6278945.459,93.178,original_xyz,494165.593000029,6278945.4588969145,,,,,
2026-01-27 05:20:07+00:00,494165.591,6278945.464,93.18,original_xyz,494165.59100002865,6278945.463896916,,,,,
2026-01-27 05:20:08+00:00,494165.593,6278945.441,93.198,original_xyz,494165.5930000287,6278945.440896917,,,,,
2026-01-27 05:20:09+00:00,494165.591,6278945.445,93.178,original_xyz,494165.59100002993,6278945.444896919,,,,,
2026-01-27 05:20:10+00:00,494165.599,6278945.438,93.188,original_xyz,494165.59900002985,6278945.437896917,,,,,
2026-01-27 05:20:11+00:00,494165.605,6278945.444,93.191,original_xyz,494165.6050000288,6278945.443896917,,,,,
2026-01-27 05:20:12+00:00,494165.596,6278945.439,93.182,original_xyz,494165.5960000289,6278945.438896917,,,,,
2026-01-27 05:20:13+00:00,494165.598,6278945.44,93.197,original_xyz,494165.5980000293,6278945.439896915,,,,,
2026-01-27 05:20:14+00:00,494165.601,6278945.447,93.203,original_xyz,494165.6010000296,6278945.446896917,,,,,
2026-01-27 05:20:15+00:00,494165.586,6278945.436,93.199,original_xyz,494165.5860000284,6278945.435896916,,,,,
2026-01-27 05:20:16+00:00,494165.583,6278945.434,93.197,original_xyz,494165.5830000297,6278945.433896918,,,,,
2026-01-27 05:20:17+00:00,494165.589,6278945.443,93.165,original_xyz,494165.58900002873,6278945.442896917,,,,,
2026-01-27 05:20:18+00:00,494165.585,6278945.455,93.144,original_xyz,494165.58500002965,6278945.454896916,,,,,
2026-01-27 05:20:19+00:00,494165.585,6278945.457,93.148,original_xyz,494165.5850000289,6278945.456896916,,,,,
2026-01-27 05:20:20+00:00,494165.581,6278945.455,93.141,original_xyz,494165.5810000304,6278945.454896916,,,,,
2026-01-27 05:20:21+00:00,494165.561,6278945.453,93.123,original_xyz,494165.56100003025,6278945.452896915,,,,,
2026-01-27 05:20:22+00:00,494165.562,6278945.449,93.112,original_xyz,494165.56200002925,6278945.448896916,,,,,
2026-01-27 05:20:23+00:00,494165.569,6278945.445,93.12,original_xyz,494165.5690000294,6278945.444896917,,,,,
2026-01-27 05:20:24+00:00,494165.583,6278945.445,93.138,original_xyz,494165.5830000291,6278945.444896918,,,,,
2026-01-27 05:20:25+00:00,494165.58,6278945.445,93.109,original_xyz,494165.5800000297,6278945.444896918,,,,,
2026-01-27 05:20:26+00:00,494165.59,6278945.428,93.109,original_xyz,494165.5900000283,6278945.427896917,,,,,
2026-01-27 05:20:27+00:00,494165.598,6278945.413,93.127,original_xyz,494165.59800002887,6278945.412896916,,,,,
2026-01-27 05:20:28+00:00,494165.599,6278945.433,93.127,original_xyz,494165.5990000282,6278945.432896918,,,,,
2026-01-27 05:20:29+00:00,494165.612,6278945.448,93.134,original_xyz,494165.6120000283,6278945.447896916,,,,,
2026-01-27 05:20:30+00:00,494165.613,6278945.435,93.145,original_xyz,494165.61300002947,6278945.434896916,,,,,
2026-01-27 05:20:31+00:00,494165.616,6278945.433,93.151,original_xyz,494165.6160000296,6278945.432896918,,,,,
2026-01-27 05:20:32+00:00,494165.621,6278945.432,93.178,original_xyz,494165.6210000302,6278945.431896917,,,,,
2026-01-27 05:20:33+00:00,494165.616,6278945.423,93.173,original_xyz,494165.6160000287,6278945.422896918,,,,,
2026-01-27 05:20:34+00:00,494165.618,6278945.412,93.183,original_xyz,494165.6180000289,6278945.411896918,,,,,
2026-01-27 05:20:35+00:00,494165.605,6278945.406,93.165,original_xyz,494165.60500002897,6278945.405896918,,,,,
2026-01-27 05:20:36+00:00,494165.606,6278945.422,93.16,original_xyz,494165.60600002983,6278945.421896916,,,,,
2026-01-27 05:20:37+00:00,494165.615,6278945.418,93.156,original_xyz,494165.61500002956,6278945.417896917,,,,,
2026-01-27 05:20:38+00:00,494165.611,6278945.421,93.122,original_xyz,494165.61100003036,6278945.420896917,,,,,
2026-01-27 05:20:39+00:00,494165.61,6278945.412,93.141,original_xyz,494165.6100000304,6278945.411896916,,,,,
2026-01-27 05:20:40+00:00,494165.618,6278945.418,93.143,original_xyz,494165.61800002895,6278945.417896916,,,,,
2026-01-27 05:20:41+00:00,494165.613,6278945.415,93.121,original_xyz,494165.6130000299,6278945.414896917,,,,,
2026-01-27 05:20:42+00:00,494165.607,6278945.411,93.153,original_xyz,494165.6070000302,6278945.410896917,,,,,
2026-01-27 05:20:43+00:00,494165.627,6278945.419,93.164,original_xyz,494165.62700003036,6278945.418896916,,,,,
2026-01-27 05:20:44+00:00,494165.631,6278945.422,93.174,original_xyz,494165.6310000297,6278945.421896918,,,,,
2026-01-27 05:20:45+00:00,494165.632,6278945.411,93.175,original_xyz,494165.63200003,6278945.410896917,,,,,
2026-01-27 05:20:46+00:00,494165.615,6278945.394,93.189,original_xyz,494165.61500002915,6278945.393896917,,,,,
2026-01-27 05:20:47+00:00,494165.623,6278945.4,93.218,original_xyz,494165.62300003,6278945.399896916,,,,,
2026-01-27 05:20:48+00:00,494165.646,6278945.417,93.239,original_xyz,494165.6460000298,6278945.416896917,,,,,
2026-01-27 05:20:49+00:00,494165.655,6278945.44,93.236,original_xyz,494165.6550000301,6278945.439896917,,,,,
2026-01-27 05:20:50+00:00,494165.647,6278945.433,93.234,original_xyz,494165.64700002834,6278945.432896917,,,,,
2026-01-27 05:20:51+00:00,494165.666,6278945.444,93.227,original_xyz,494165.66600002884,6278945.443896917,,,,,
2026-01-27 05:20:52+00:00,494165.663,6278945.437,93.253,original_xyz,494165.66300002846,6278945.436896918,,,,,
2026-01-27 05:20:53+00:00,494165.667,6278945.44,93.253,original_xyz,494165.66700003017,6278945.439896917,,,,,
2026-01-27 05:20:54+00:00,494165.675,6278945.444,93.254,original_xyz,494165.6750000295,6278945.443896916,,,,,
2026-01-27 05:20:55+00:00,494165.663,6278945.437,93.263,original_xyz,494165.66300002846,6278945.436896918,,,,,
2026-01-27 05:20:56+00:00,494165.76,6278945.335,93.308,original_xyz,494165.76000003004,6278945.3348969165,,,,,
2026-01-27 05:20:57+00:00,494165.445,6278945.226,93.301,original_xyz,494165.44500002963,6278945.225896917,,,,,
2026-01-27 05:20:58+00:00,494164.901,6278945.088,93.335,original_xyz,494164.9010000293,6278945.087896918,,,,,
2026-01-27 05:20:59+00:00,494164.15,6278945.031,93.432,original_xyz,494164.15000002965,6278945.030896918,,,,,
2026-01-27 05:21:00+00:00,494163.43,6278944.961,93.439,original_xyz,494163.4300000286,6278944.960896917,,,,,
2026-01-27 05:21:01+00:00,494162.949,6278944.873,93.468,original_xyz,494162.9490000302,6278944.872896917,,,,,
2026-01-27 05:21:02+00:00,494162.401,6278944.784,93.506,original_xyz,494162.40100002923,6278944.7838969175,,,,,
2026-01-27 05:21:03+00:00,494161.9,6278944.593,93.49,original_xyz,494161.9000000303,6278944.592896918,,,,,
2026-01-27 05:21:04+00:00,494161.358,6278944.637,93.486,original_xyz,494161.35800003033,6278944.636896918,,,,,
2026-01-27 05:21:05+00:00,494161.182,6278944.686,93.512,original_xyz,494161.1820000294,6278944.685896917,,,,,
2026-01-27 05:21:06+00:00,494161.181,6278944.643,93.542,original_xyz,494161.18100002914,6278944.642896917,,,,,
2026-01-27 05:21:07+00:00,494161.18,6278944.639,93.54,original_xyz,494161.18000003044,6278944.638896918,,,,,
2026-01-27 05:21:08+00:00,494161.178,6278944.644,93.567,original_xyz,494161.17800003034,6278944.643896917,,,,,
2026-01-27 05:21:09+00:00,494161.193,6278944.649,93.59,original_xyz,494161.1930000303,6278944.648896918,,,,,
2026-01-27 05:21:10+00:00,494161.231,6278944.655,93.619,original_xyz,494161.231000029,6278944.654896918,,,,,
2026-01-27 05:21:11+00:00,494161.232,6278944.676,93.64,original_xyz,494161.232000029,6278944.675896917,,,,,
2026-01-27 05:21:12+00:00,494161.234,6278944.681,93.642,original_xyz,494161.2340000302,6278944.680896917,,,,,
2026-01-27 05:21:13+00:00,494161.212,6278944.683,93.647,original_xyz,494161.21200002974,6278944.682896918,,,,,
2026-01-27 05:21:14+00:00,494161.222,6278944.679,93.674,original_xyz,494161.2220000304,6278944.678896917,,,,,
2026-01-27 05:21:15+00:00,494161.221,6278944.668,93.702,original_xyz,494161.2210000292,6278944.667896917,,,,,
2026-01-27 05:21:16+00:00,494160.977,6278944.646,93.688,original_xyz,494160.97700002947,6278944.645896917,,,,,
2026-01-27 05:21:17+00:00,494160.544,6278944.544,93.673,original_xyz,494160.5440000304,6278944.543896917,,,,,
2026-01-27 05:21:18+00:00,494159.968,6278944.416,93.673,original_xyz,494159.96800002985,6278944.415896917,,,,,
2026-01-27 05:21:19+00:00,494159.377,6278944.425,93.672,original_xyz,494159.37700003025,6278944.424896917,,,,,
2026-01-27 05:21:20+00:00,494158.898,6278944.3,93.651,original_xyz,494158.89800002956,6278944.299896916,,,,,
2026-01-27 05:21:21+00:00,494158.48,6278944.006,93.676,original_xyz,494158.4800000303,6278944.005896917,,,,,
2026-01-27 05:21:22+00:00,494158.113,6278943.777,93.688,original_xyz,494158.1130000297,6278943.776896915,,,,,
2026-01-27 05:21:23+00:00,494157.995,6278943.526,93.727,original_xyz,494157.9950000301,6278943.525896916,,,,,
2026-01-27 05:21:24+00:00,494157.532,6278943.548,93.715,original_xyz,494157.53200003045,6278943.547896918,,,,,
2026-01-27 05:21:25+00:00,494156.825,6278943.144,93.71,original_xyz,494156.8250000289,6278943.143896917,,,,,
2026-01-27 05:21:26+00:00,494156.254,6278942.913,93.712,original_xyz,494156.2540000283,6278942.912896917,,,,,
2026-01-27 05:21:27+00:00,494156.147,6278942.787,93.71,original_xyz,494156.1470000291,6278942.786896916,,,,,
2026-01-27 05:21:28+00:00,494156.169,6278942.848,93.721,original_xyz,494156.16900002904,6278942.847896917,,,,,
2026-01-27 05:21:29+00:00,494156.187,6278942.874,93.716,original_xyz,494156.18700003024,6278942.873896917,,,,,
2026-01-27 05:21:30+00:00,494156.176,6278942.876,93.732,original_xyz,494156.1760000302,6278942.875896918,,,,,
2026-01-27 05:21:31+00:00,494156.166,6278942.863,93.759,original_xyz,494156.16600003006,6278942.8628969155,,,,,
2026-01-27 05:21:32+00:00,494156.133,6278942.907,93.755,original_xyz,494156.13300003,6278942.906896916,,,,,
2026-01-27 05:21:33+00:00,494156.127,6278942.904,93.762,original_xyz,494156.12700002856,6278942.903896917,,,,,
2026-01-27 05:21:34+00:00,494156.153,6278942.855,93.764,original_xyz,494156.1530000304,6278942.854896916,,,,,
2026-01-27 05:21:35+00:00,494156.132,6278942.885,93.747,original_xyz,494156.1320000298,6278942.884896916,,,,,
2026-01-27 05:21:36+00:00,494156.124,6278942.876,93.762,original_xyz,494156.1240000304,6278942.875896917,,,,,
2026-01-27 05:21:37+00:00,494156.12,6278942.856,93.761,original_xyz,494156.12000002887,6278942.855896916,,,,,
2026-01-27 05:21:38+00:00,494156.116,6278942.892,93.753,original_xyz,494156.1160000287,6278942.891896917,,,,,
2026-01-27 05:21:39+00:00,494156.075,6278942.908,93.754,original_xyz,494156.07500003016,6278942.907896917,,,,,
2026-01-27 05:21:40+00:00,494156.124,6278942.884,93.763,original_xyz,494156.1240000289,6278942.883896916,,,,,
2026-01-27 05:21:41+00:00,494156.176,6278942.857,93.775,original_xyz,494156.1760000289,6278942.856896916,,,,,
2026-01-27 05:21:42+00:00,494156.183,6278942.86,93.771,original_xyz,494156.1830000299,6278942.859896917,,,,,
2026-01-27 05:21:43+00:00,494156.19,6278942.883,93.766,original_xyz,494156.19000002963,6278942.882896917,,,,,
2026-01-27 05:21:44+00:00,494156.19,6278942.897,93.766,original_xyz,494156.1900000295,6278942.896896916,,,,,
2026-01-27 05:21:45+00:00,494156.199,6278942.807,93.789,original_xyz,494156.1990000296,6278942.806896916,,,,,
2026-01-27 05:21:46+00:00,494156.139,6278942.963,93.794,original_xyz,494156.1390000288,6278942.962896918,,,,,
2026-01-27 05:21:47+00:00,494156.207,6278942.84,93.807,original_xyz,494156.20700002945,6278942.839896916,,,,,
2026-01-27 05:21:48+00:00,494156.2,6278942.875,93.82,original_xyz,494156.2000000288,6278942.8748969175,,,,,
2026-01-27 05:21:49+00:00,494156.219,6278942.824,93.82,original_xyz,494156.2190000291,6278942.823896917,,,,,
2026-01-27 05:21:50+00:00,494156.221,6278942.764,93.819,original_xyz,494156.22100002924,6278942.763896918,,,,,
2026-01-27 05:21:51+00:00,494156.282,6278942.821,93.813,original_xyz,494156.28200002876,6278942.820896916,,,,,
2026-01-27 05:21:52+00:00,494156.235,6278942.784,93.825,original_xyz,494156.2350000287,6278942.783896916,,,,,
2026-01-27 05:21:53+00:00,494156.186,6278942.79,93.85,original_xyz,494156.1860000292,6278942.789896917,,,,,
2026-01-27 05:21:54+00:00,494156.228,6278942.817,93.838,original_xyz,494156.2280000285,6278942.816896917,,,,,
2026-01-27 05:21:55+00:00,494156.202,6278942.808,93.853,original_xyz,494156.2020000304,6278942.807896918,,,,,
2026-01-27 05:21:56+00:00,494156.231,6278942.808,93.832,original_xyz,494156.2310000287,6278942.807896918,,,,,
2026-01-27 05:21:57+00:00,494156.234,6278942.807,93.843,original_xyz,494156.23400002986,6278942.806896916,,,,,
2026-01-27 05:21:58+00:00,494156.211,6278942.823,93.841,original_xyz,494156.21100002824,6278942.822896916,,,,,
2026-01-27 05:21:59+00:00,494156.223,6278942.829,93.848,original_xyz,494156.22300002875,6278942.828896917,,,,,
2026-01-27 05:22:00+00:00,494156.238,6278942.828,93.847,original_xyz,494156.23800002906,6278942.827896915,,,,,
2026-01-27 05:22:01+00:00,494156.244,6278942.828,93.85,original_xyz,494156.24400002864,6278942.827896916,,,,,
2026-01-27 05:22:02+00:00,494156.244,6278942.827,93.851,original_xyz,494156.2440000288,6278942.826896915,,,,,
2026-01-27 05:22:03+00:00,494156.243,6278942.83,93.857,original_xyz,494156.2430000288,6278942.829896918,,,,,
2026-01-27 05:22:04+00:00,494156.23,6278942.831,93.852,original_xyz,494156.2300000299,6278942.830896918,,,,,
2026-01-27 05:22:05+00:00,494156.218,6278942.823,93.842,original_xyz,494156.21800002974,6278942.822896916,,,,,
2026-01-27 05:22:06+00:00,494156.234,6278942.831,93.848,original_xyz,494156.2340000304,6278942.830896918,,,,,
2026-01-27 05:22:07+00:00,494156.241,6278942.82,93.838,original_xyz,494156.241000029,6278942.819896918,,,,,
2026-01-27 05:22:08+00:00,494156.215,6278942.828,93.843,original_xyz,494156.21500003024,6278942.827896916,,,,,
2026-01-27 05:22:09+00:00,494156.277,6278942.84,93.846,original_xyz,494156.2770000302,6278942.839896916,,,,,
2026-01-27 05:22:10+00:00,494156.308,6278942.817,93.849,original_xyz,494156.3080000292,6278942.816896917,,,,,
2026-01-27 05:22:11+00:00,494156.312,6278942.794,93.846,original_xyz,494156.3120000288,6278942.793896917,,,,,
2026-01-27 05:22:12+00:00,494156.302,6278942.79,93.853,original_xyz,494156.3020000294,6278942.789896917,,,,,
2026-01-27 05:22:13+00:00,494156.28,6278942.791,93.851,original_xyz,494156.28000003006,6278942.790896916,,,,,
2026-01-27 05:22:14+00:00,494156.284,6278942.798,93.852,original_xyz,494156.2840000294,6278942.797896916,,,,,
2026-01-27 05:22:15+00:00,494156.259,6278942.809,93.848,original_xyz,494156.2590000297,6278942.808896917,,,,,
2026-01-27 05:22:16+00:00,494156.255,6278942.812,93.849,original_xyz,494156.25500002864,6278942.811896918,,,,,
2026-01-27 05:22:17+00:00,494156.254,6278942.803,93.849,original_xyz,494156.2540000283,6278942.802896917,,,,,
2026-01-27 05:22:18+00:00,494156.242,6278942.804,93.848,original_xyz,494156.242000029,6278942.803896917,,,,,
2026-01-27 05:22:19+00:00,494156.249,6278942.844,93.835,original_xyz,494156.2490000283,6278942.843896918,,,,,
2026-01-27 05:22:20+00:00,494156.232,6278942.832,93.836,original_xyz,494156.2320000288,6278942.831896916,,,,,
2026-01-27 05:22:21+00:00,494156.232,6278942.816,93.84,original_xyz,494156.2320000292,6278942.815896916,,,,,
2026-01-27 05:22:22+00:00,494156.221,6278942.807,93.843,original_xyz,494156.2210000288,6278942.806896916,,,,,
2026-01-27 05:22:23+00:00,494156.246,6278942.81,93.843,original_xyz,494156.24600002845,6278942.809896918,,,,,
2026-01-27 05:22:24+00:00,494156.232,6278942.813,93.842,original_xyz,494156.2320000297,6278942.812896917,,,,,
2026-01-27 05:22:25+00:00,494156.226,6278942.813,93.842,original_xyz,494156.2260000301,6278942.812896917,,,,,
2026-01-27 05:22:26+00:00,494156.228,6278942.82,93.841,original_xyz,494156.2280000303,6278942.819896918,,,,,
2026-01-27 05:22:27+00:00,494156.222,6278942.826,93.841,original_xyz,494156.22200002975,6278942.825896917,,,,,
2026-01-27 05:22:28+00:00,494156.228,6278942.82,93.842,original_xyz,494156.2280000303,6278942.819896918,,,,,
2026-01-27 05:22:29+00:00,494156.246,6278942.828,93.843,original_xyz,494156.2460000301,6278942.827896916,,,,,
2026-01-27 05:22:30+00:00,494156.233,6278942.838,93.841,original_xyz,494156.23300002964,6278942.837896917,,,,,
2026-01-27 05:22:31+00:00,494156.223,6278942.846,93.84,original_xyz,494156.2230000305,6278942.845896918,,,,,
2026-01-27 05:22:32+00:00,494156.215,6278942.83,93.841,original_xyz,494156.2150000299,6278942.829896918,,,,,
2026-01-27 05:22:33+00:00,494156.231,6278942.807,93.846,original_xyz,494156.2310000289,6278942.806896916,,,,,
2026-01-27 05:22:34+00:00,494156.226,6278942.812,93.846,original_xyz,494156.2260000303,6278942.811896917,,,,,
2026-01-27 05:22:35+00:00,494156.217,6278942.811,93.847,original_xyz,494156.21700003,6278942.810896916,,,,,
2026-01-27 05:22:36+00:00,494156.212,6278942.811,93.846,original_xyz,494156.2120000299,6278942.810896915,,,,,
2026-01-27 05:22:37+00:00,494156.301,6278942.827,93.729,original_xyz,494156.30100002844,6278942.826896915,,,,,
2026-01-27 05:22:38+00:00,494156.293,6278942.846,93.717,original_xyz,494156.29300002893,6278942.845896917,,,,,
2026-01-27 05:22:39+00:00,494156.312,6278942.828,93.719,original_xyz,494156.31200003024,6278942.827896917,,,,,
2026-01-27 05:22:40+00:00,494156.331,6278942.83,93.727,original_xyz,494156.33100003056,6278942.829896916,,,,,
2026-01-27 05:22:41+00:00,494156.336,6278942.824,93.727,original_xyz,494156.33600002923,6278942.823896916,,,,,
2026-01-27 05:22:42+00:00,494156.327,6278942.822,93.731,original_xyz,494156.32700002904,6278942.821896916,,,,,
2026-01-27 05:22:43+00:00,494156.333,6278942.826,93.738,original_xyz,494156.3330000303,6278942.825896917,,,,,
2026-01-27 05:22:44+00:00,494156.334,6278942.834,93.739,original_xyz,494156.33400002855,6278942.833896916,,,,,
2026-01-27 05:22:45+00:00,494156.335,6278942.852,93.736,original_xyz,494156.3350000298,6278942.851896916,,,,,
2026-01-27 05:22:46+00:00,494156.34,6278942.851,93.727,original_xyz,494156.34000003006,6278942.850896915,,,,,
2026-01-27 05:22:47+00:00,494156.347,6278942.842,93.727,original_xyz,494156.3470000283,6278942.841896918,,,,,
2026-01-27 05:22:48+00:00,494156.329,6278942.84,93.732,original_xyz,494156.32900002983,6278942.839896917,,,,,
2026-01-27 05:22:49+00:00,494156.335,6278942.838,93.739,original_xyz,494156.33500002977,6278942.837896918,,,,,
2026-01-27 05:22:50+00:00,494156.341,6278942.829,93.738,original_xyz,494156.3410000285,6278942.828896917,,,,,
2026-01-27 05:22:51+00:00,494156.36,6278942.838,93.737,original_xyz,494156.36000003,6278942.837896918,,,,,
2026-01-27 05:22:52+00:00,494156.354,6278942.838,93.739,original_xyz,494156.35400003043,6278942.837896915,,,,,
2026-01-27 05:22:53+00:00,494156.371,6278942.842,93.735,original_xyz,494156.37100002903,6278942.841896916,,,,,
2026-01-27 05:22:54+00:00,494156.369,6278942.849,93.736,original_xyz,494156.3690000288,6278942.848896917,,,,,
2026-01-27 05:22:55+00:00,494156.37,6278942.846,93.739,original_xyz,494156.37000002887,6278942.845896918,,,,,
2026-01-27 05:22:56+00:00,494156.365,6278942.851,93.737,original_xyz,494156.3650000304,6278942.850896916,,,,,
2026-01-27 05:22:57+00:00,494156.377,6278942.855,93.734,original_xyz,494156.3770000289,6278942.854896918,,,,,
2026-01-27 05:22:58+00:00,494156.363,6278942.866,93.732,original_xyz,494156.3630000289,6278942.865896918,,,,,
2026-01-27 05:22:59+00:00,494156.376,6278942.867,93.728,original_xyz,494156.37600002985,6278942.866896916,,,,,
2026-01-27 05:23:00+00:00,494156.359,6278942.872,93.72,original_xyz,494156.35900002974,6278942.871896917,,,,,
2026-01-27 05:23:01+00:00,494156.371,6278942.853,93.729,original_xyz,494156.37100002967,6278942.852896916,,,,,
2026-01-27 05:23:02+00:00,494156.38,6278942.849,93.736,original_xyz,494156.3800000285,6278942.848896917,,,,,
2026-01-27 05:23:03+00:00,494156.382,6278942.845,93.731,original_xyz,494156.3820000306,6278942.844896916,,,,,
2026-01-27 05:23:04+00:00,494156.386,6278942.831,93.733,original_xyz,494156.3860000286,6278942.830896917,,,,,
